iter	Passed	Remaining
504	259	254
505	259	253
506	259	252
507	260	252
508	260	251
509	264	254
510	266	254
511	266	254
512	266	253
513	267	252
514	267	251
515	268	251
516	272	254
517	273	254
518	273	253
519	273	252
520	273	251
521	274	251
522	274	250
523	274	249
524	275	248
525	275	248
526	279	251
527	280	250
528	280	249
529	280	248
530	280	248
531	281	247
532	281	246
533	281	245
534	281	244
535	286	247
536	286	247
537	286	246
538	287	245
539	287	244
540	287	243
541	287	243
542	288	242
543	288	241
544	292	244
545	293	243
546	293	242
547	293	242
548	294	241
549	294	240
550	294	240
551	294	239
552	294	238
553	295	237
554	295	236
555	299	239
556	300	238
557	300	237
558	301	237
559	301	236
560	301	236
561	301	235
562	302	234
563	302	233
564	302	233
565	303	232
566	305	233
567	305	232
568	310	235
569	311	234
570	311	233
571	311	233
572	311	232
573	312	231
574	312	230
575	312	230
576	312	229
577	313	228
578	313	227
579	313	227
580	313	226
581	314	225
582	314	224
583	317	225
584	317	225
585	317	224
586	317	223
587	318	222
588	318	222
589	321	223
590	321	222
591	321	221
592	322	221
593	322	220
594	322	219
595	322	218
596	328	221
597	328	221
598	329	220
599	329	219
600	329	218
601	329	218
602	330	217
603	330	216
604	330	215
605	330	215
606	330	214
607	331	213
608	331	212
609	331	211
610	331	211
611	331	210
612	332	209
613	332	208
614	335	209
615	335	209
616	335	208
617	335	207
618	336	206
619	336	206
620	336	205
621	336	204
622	342	207
623	342	206
624	343	205
625	343	205
626	343	204
627	343	203
628	344	202
629	344	202
630	344	201
631	344	200
632	345	200
633	345	199
634	345	198
635	345	197
636	345	197
637	346	196
638	346	195
639	348	195
640	369	206
641	369	206
642	369	205
643	370	204
644	370	203
645	370	203
646	370	202
647	371	201
648	371	200
649	371	199
650	371	199
651	371	198
652	372	197
653	372	196
654	372	196
655	372	195
656	372	194
657	373	193
658	373	193
659	373	192
660	373	191
661	373	190
662	374	190
663	374	189
664	374	188
665	374	187
666	374	187
667	378	188
668	378	187
669	378	186
670	378	185
671	379	185
672	379	184
673	379	183
674	379	182
675	379	182
676	380	181
677	380	180
678	381	180
679	381	179
680	381	178
681	381	177
682	381	177
683	382	176
684	382	175
685	382	175
686	382	174
687	382	173
688	383	172
689	383	172
690	383	171
691	383	170
692	383	170
693	383	169
694	384	168
695	384	167
696	384	167
697	384	166
698	385	165
699	385	165
700	385	164
701	385	163
702	385	163
703	393	165
704	394	164
705	394	164
706	394	163
707	394	162
708	395	162
709	395	161
710	395	160
711	395	160
712	395	159
713	396	158
714	396	157
715	396	157
716	396	156
717	396	155
718	397	155
719	397	154
720	397	153
721	397	153
722	397	152
723	398	151
724	398	151
725	398	150
726	398	149
727	398	149
728	399	148
729	399	147
730	415	152
731	415	152
732	415	151
733	415	150
734	416	150
735	416	149
736	416	148
737	416	147
738	417	147
739	417	146
740	417	145
741	417	145
742	417	144
743	418	143
744	418	143
745	418	142
746	418	141
747	418	141
748	419	140
749	419	139
750	419	139
751	419	138
752	430	141
753	430	140
754	430	139
755	431	139
756	431	138
757	431	137
758	431	137
759	431	136
760	432	135
761	432	135
762	432	134
763	432	133
764	433	133
765	433	132
766	433	131
767	433	130
768	433	130
769	433	129
770	434	128
771	434	128
772	434	127
773	434	126
774	434	126
775	435	125
776	435	124
777	435	124
778	435	123
779	435	122
780	436	122
781	436	121
782	436	120
783	436	120
784	436	119
785	436	118
786	437	118
787	437	117
788	446	119
789	446	118
790	447	118
791	447	117
792	447	116
793	447	116
794	447	115
795	448	114
796	448	114
797	448	113
798	448	112
799	449	112
800	449	111
801	449	110
802	449	110
803	449	109
804	450	109
805	450	108
806	450	107
807	450	107
808	450	106
809	451	105
810	451	105
811	451	104
812	451	103
813	451	103
814	452	102
815	452	102
816	452	101
817	452	100
818	469	103
819	469	103
820	469	102
821	470	101
822	470	101
823	470	100
824	470	99
825	470	99
826	471	98
827	471	97
828	471	97
829	471	96
830	471	95
831	471	95
832	472	94
833	472	93
834	472	93
835	472	92
836	472	92
837	473	91
838	473	90
839	473	90
840	473	89
841	473	88
842	474	88
843	474	87
844	474	87
845	474	86
846	474	85
847	475	85
848	475	84
849	475	83
850	475	83
851	475	82
852	476	82
853	476	81
854	476	80
855	476	80
856	476	79
857	477	78
858	477	78
859	477	77
860	477	77
861	477	76
862	478	75
863	478	75
864	478	74
865	478	74
866	478	73
867	479	72
868	479	72
869	479	71
870	479	71
871	479	70
872	498	72
873	498	71
874	499	71
875	499	70
876	513	72
877	514	71
878	514	70
879	514	70
880	514	69
881	515	68
882	515	68
883	515	67
884	515	66
885	515	66
886	515	65
887	516	65
888	516	64
889	516	63
890	516	63
891	516	62
892	517	61
893	517	61
894	517	60
895	517	60
896	517	59
897	518	58
898	518	58
899	518	57
900	518	56
901	518	56
902	519	55
903	519	55
904	519	54
905	519	53
906	519	53
907	520	52
908	520	52
909	520	51
910	520	50
911	520	50
912	521	49
913	521	49
914	521	48
915	521	47
916	521	47
917	521	46
918	522	46
919	522	45
920	522	44
921	522	44
922	522	43
923	523	43
924	523	42
925	523	41
926	523	41
927	523	40
928	526	40
929	542	40
930	543	40
931	543	39
932	543	39
933	543	38
934	546	37
935	546	37
936	546	36
937	547	36
938	550	35
939	550	35
940	550	34
941	550	33
942	551	33
943	555	32
944	555	32
945	555	31
946	556	31
947	556	30
948	556	29
949	556	29
950	556	28
951	557	28
952	569	28
953	569	27
954	569	26
955	569	26
956	570	25
957	570	25
958	570	24
959	570	23
960	570	23
961	571	22
962	571	21
963	571	21
964	571	20
965	571	20
966	572	19
967	572	18
968	572	18
969	572	17
970	572	17
971	572	16
972	573	15
973	573	15
974	573	14
975	573	14
976	573	13
977	574	12
978	574	12
979	574	11
980	574	11
981	574	10
982	575	9
983	575	9
984	575	8
985	575	8
986	575	7
987	576	6
988	576	6
989	576	5
990	576	5
991	576	4
992	577	4
993	593	3
994	594	2
995	595	2
996	596	1
997	596	1
998	596	0
999	599	0
